1,2
1,3
1,1
1,1
1,6
1,1
1,10
1,5
2,2
2,3
2,3
2,5
2,7
2,5
2,8
2,7
3,3
3,7
3,1
3,5
3,0
3,3
3,3
3,2
4,2
4,1
4,0
4,1
4,0
4,0
4,0
4,0
5,0
5,2
5,0
5,1
5,4
5,0
5,0
5,0
