1,11
1,8
1,9
1,10
1,26
1,17
1,17
1,15
1,23
2,7
2,8
2,6
2,23
2,10
2,13
2,17
2,17
3,11
3,30
3,7
3,18
3,13
3,6
3,10
3,4
4,1
4,0
4,0
4,9
4,0
4,0
4,0
4,0
5,0
5,1
5,0
5,2
5,18
5,0
5,0
5,0
