1,11
1,8
1,9
1,10
1,26
1,17
1,17
1,15
1,23
2,7
2,8
2,6
2,23
2,10
2,13
2,17
2,17
3,1
3,0
3,0
3,9
3,0
3,0
3,0
3,0
